HS95YD,http://data.ordnancesurvey.co.uk/id/postcodeunit/HS95YD,HS9 5YD,,,,other,Postcode,70547.015,807596.850,3500,18000,,,,,,,Eòlaigearraidh / Eoligarry,http://data.ordnancesurvey.co.uk/id/4000000074572716,http://www.ordnancesurvey.co.uk/xml/codelists/localtype.xml#village,,,,Na h-Eileanan an Iar,http://data.ordnancesurvey.co.uk/id/7000000000030022,http://data.ordnancesurvey.co.uk/ontology/admingeo/UnitaryAuthority,Scotland,http://data.ordnancesurvey.co.uk/id/7000000000041429,Scotland,http://data.ordnancesurvey.co.uk/id/country/scotland,,,
HS85TS,http://data.ordnancesurvey.co.uk/id/postcodeunit/HS85TS,HS8 5TS,,,,other,Postcode,77033.000,814060.400,3500,18000,,,,,,,Taobh a' Chaolais / East Kilbride,http://data.ordnancesurvey.co.uk/id/4000000074337689,http://www.ordnancesurvey.co.uk/xml/codelists/localtype.xml#otherSettlement,,,,Na h-Eileanan an Iar,http://data.ordnancesurvey.co.uk/id/7000000000030022,http://data.ordnancesurvey.co.uk/ontology/admingeo/UnitaryAuthority,Scotland,http://data.ordnancesurvey.co.uk/id/7000000000041429,Scotland,http://data.ordnancesurvey.co.uk/id/country/scotland,,,
HS95XT,http://data.ordnancesurvey.co.uk/id/postcodeunit/HS95XT,HS9 5XT,,,,other,Postcode,65917.100,802946.786,3500,18000,,,,,,,Allathasdal / Allasdale,http://data.ordnancesurvey.co.uk/id/4000000074566690,http://www.ordnancesurvey.co.uk/xml/codelists/localtype.xml#hamlet,,,,Na h-Eileanan an Iar,http://data.ordnancesurvey.co.uk/id/7000000000030022,http://data.ordnancesurvey.co.uk/ontology/admingeo/UnitaryAuthority,Scotland,http://data.ordnancesurvey.co.uk/id/7000000000041429,Scotland,http://data.ordnancesurvey.co.uk/id/country/scotland,,,
HS85JJ,http://data.ordnancesurvey.co.uk/id/postcodeunit/HS85JJ,HS8 5JJ,,,,other,Postcode,78629.196,811923.219,3500,18000,,,,,,,Rubha Ban,http://data.ordnancesurvey.co.uk/id/4000000074337681,http://www.ordnancesurvey.co.uk/xml/codelists/localtype.xml#village,,,,Na h-Eileanan an Iar,http://data.ordnancesurvey.co.uk/id/7000000000030022,http://data.ordnancesurvey.co.uk/ontology/admingeo/UnitaryAuthority,Scotland,http://data.ordnancesurvey.co.uk/id/7000000000041429,Scotland,http://data.ordnancesurvey.co.uk/id/country/scotland,,,
HS85JR,http://data.ordnancesurvey.co.uk/id/postcodeunit/HS85JR,HS8 5JR,,,,other,Postcode,79725.778,812108.011,3500,18000,,,,,,,Bun a' Mhuillinn,http://data.ordnancesurvey.co.uk/id/4000000074543495,http://www.ordnancesurvey.co.uk/xml/codelists/localtype.xml#hamlet,,,,Na h-Eileanan an Iar,http://data.ordnancesurvey.co.uk/id/7000000000030022,http://data.ordnancesurvey.co.uk/ontology/admingeo/UnitaryAuthority,Scotland,http://data.ordnancesurvey.co.uk/id/7000000000041429,Scotland,http://data.ordnancesurvey.co.uk/id/country/scotland,,,
HS95XX,http://data.ordnancesurvey.co.uk/id/postcodeunit/HS95XX,HS9 5XX,,,,other,Postcode,66739.445,804428.410,3500,18000,,,,,,,Cleat / Cleit,http://data.ordnancesurvey.co.uk/id/4000000074337671,http://www.ordnancesurvey.co.uk/xml/codelists/localtype.xml#otherSettlement,,,,Na h-Eileanan an Iar,http://data.ordnancesurvey.co.uk/id/7000000000030022,http://data.ordnancesurvey.co.uk/ontology/admingeo/UnitaryAuthority,Scotland,http://data.ordnancesurvey.co.uk/id/7000000000041429,Scotland,http://data.ordnancesurvey.co.uk/id/country/scotland,,,
HS85TP,http://data.ordnancesurvey.co.uk/id/postcodeunit/HS85TP,HS8 5TP,,,,other,Postcode,79283.000,819379.000,3500,18000,,,,,,,Loch Baghasdail / Lochboisdale,http://data.ordnancesurvey.co.uk/id/4000000074337732,http://www.ordnancesurvey.co.uk/xml/codelists/localtype.xml#village,,,,Na h-Eileanan an Iar,http://data.ordnancesurvey.co.uk/id/7000000000030022,http://data.ordnancesurvey.co.uk/ontology/admingeo/UnitaryAuthority,Scotland,http://data.ordnancesurvey.co.uk/id/7000000000041429,Scotland,http://data.ordnancesurvey.co.uk/id/country/scotland,,,
HS85UE,http://data.ordnancesurvey.co.uk/id/postcodeunit/HS85UE,HS8 5UE,,,,other,Postcode,79134.300,815093.800,3500,18000,,,,,,,Gleann Dail bho Dheas / South Glen Dale,http://data.ordnancesurvey.co.uk/id/4000000074543018,http://www.ordnancesurvey.co.uk/xml/codelists/localtype.xml#hamlet,,,,Na h-Eileanan an Iar,http://data.ordnancesurvey.co.uk/id/7000000000030022,http://data.ordnancesurvey.co.uk/ontology/admingeo/UnitaryAuthority,Scotland,http://data.ordnancesurvey.co.uk/id/7000000000041429,Scotland,http://data.ordnancesurvey.co.uk/id/country/scotland,,,
HS95UT,http://data.ordnancesurvey.co.uk/id/postcodeunit/HS95UT,HS9 5UT,,,,other,Postcode,71166.000,801485.500,3500,18000,,,,,,,,,,,,,Na h-Eileanan an Iar,http://data.ordnancesurvey.co.uk/id/7000000000030022,http://data.ordnancesurvey.co.uk/ontology/admingeo/UnitaryAuthority,Scotland,http://data.ordnancesurvey.co.uk/id/7000000000041429,Scotland,http://data.ordnancesurvey.co.uk/id/country/scotland,,,
HS95YQ,http://data.ordnancesurvey.co.uk/id/postcodeunit/HS95YQ,HS9 5YQ,,,,other,Postcode,70800.200,802898.000,3500,18000,,,,,,,Thiarabhagh / Bayherivagh,http://data.ordnancesurvey.co.uk/id/4000000074566366,http://www.ordnancesurvey.co.uk/xml/codelists/localtype.xml#village,,,,Na h-Eileanan an Iar,http://data.ordnancesurvey.co.uk/id/7000000000030022,http://data.ordnancesurvey.co.uk/ontology/admingeo/UnitaryAuthority,Scotland,http://data.ordnancesurvey.co.uk/id/7000000000041429,Scotland,http://data.ordnancesurvey.co.uk/id/country/scotland,,,
HS85TT,http://data.ordnancesurvey.co.uk/id/postcodeunit/HS85TT,HS8 5TT,,,,other,Postcode,75332.541,814529.747,3500,18000,,,,,,,,,,,,,Na h-Eileanan an Iar,http://data.ordnancesurvey.co.uk/id/7000000000030022,http://data.ordnancesurvey.co.uk/ontology/admingeo/UnitaryAuthority,Scotland,http://data.ordnancesurvey.co.uk/id/7000000000041429,Scotland,http://data.ordnancesurvey.co.uk/id/country/scotland,,,
HS85TU,http://data.ordnancesurvey.co.uk/id/postcodeunit/HS85TU,HS8 5TU,,,,other,Postcode,74908.090,815421.570,3500,18000,,,,,,,,,,,,,Na h-Eileanan an Iar,http://data.ordnancesurvey.co.uk/id/7000000000030022,http://data.ordnancesurvey.co.uk/ontology/admingeo/UnitaryAuthority,Scotland,http://data.ordnancesurvey.co.uk/id/7000000000041429,Scotland,http://data.ordnancesurvey.co.uk/id/country/scotland,,,
HS85JW,http://data.ordnancesurvey.co.uk/id/postcodeunit/HS85JW,HS8 5JW,,,,other,Postcode,79076.200,810334.500,3500,18000,,,,,,,Pàirceanan,http://data.ordnancesurvey.co.uk/id/4000000074566039,http://www.ordnancesurvey.co.uk/xml/codelists/localtype.xml#hamlet,,,,Na h-Eileanan an Iar,http://data.ordnancesurvey.co.uk/id/7000000000030022,http://data.ordnancesurvey.co.uk/ontology/admingeo/UnitaryAuthority,Scotland,http://data.ordnancesurvey.co.uk/id/7000000000041429,Scotland,http://data.ordnancesurvey.co.uk/id/country/scotland,,,
HS85JT,http://data.ordnancesurvey.co.uk/id/postcodeunit/HS85JT,HS8 5JT,,,,other,Postcode,78616.100,811823.300,3500,18000,,,,,,,Rubha Ban,http://data.ordnancesurvey.co.uk/id/4000000074337681,http://www.ordnancesurvey.co.uk/xml/codelists/localtype.xml#village,,,,Na h-Eileanan an Iar,http://data.ordnancesurvey.co.uk/id/7000000000030022,http://data.ordnancesurvey.co.uk/ontology/admingeo/UnitaryAuthority,Scotland,http://data.ordnancesurvey.co.uk/id/7000000000041429,Scotland,http://data.ordnancesurvey.co.uk/id/country/scotland,,,
HS95UU,http://data.ordnancesurvey.co.uk/id/postcodeunit/HS95UU,HS9 5UU,,,,other,Postcode,71040.800,800616.800,3500,18000,,,,,,,,,,,,,Na h-Eileanan an Iar,http://data.ordnancesurvey.co.uk/id/7000000000030022,http://data.ordnancesurvey.co.uk/ontology/admingeo/UnitaryAuthority,Scotland,http://data.ordnancesurvey.co.uk/id/7000000000041429,Scotland,http://data.ordnancesurvey.co.uk/id/country/scotland,,,
HS85JH,http://data.ordnancesurvey.co.uk/id/postcodeunit/HS85JH,HS8 5JH,,,,other,Postcode,79016.007,811944.171,3500,18000,,,,,,,Haun / Haunn,http://data.ordnancesurvey.co.uk/id/4000000074543017,http://www.ordnancesurvey.co.uk/xml/codelists/localtype.xml#hamlet,,,,Na h-Eileanan an Iar,http://data.ordnancesurvey.co.uk/id/7000000000030022,http://data.ordnancesurvey.co.uk/ontology/admingeo/UnitaryAuthority,Scotland,http://data.ordnancesurvey.co.uk/id/7000000000041429,Scotland,http://data.ordnancesurvey.co.uk/id/country/scotland,,,
HS85TH,http://data.ordnancesurvey.co.uk/id/postcodeunit/HS85TH,HS8 5TH,,,,other,Postcode,78807.981,819658.776,3500,18000,,,,,,,Loch Baghasdail / Lochboisdale,http://data.ordnancesurvey.co.uk/id/4000000074337732,http://www.ordnancesurvey.co.uk/xml/codelists/localtype.xml#village,,,,Na h-Eileanan an Iar,http://data.ordnancesurvey.co.uk/id/7000000000030022,http://data.ordnancesurvey.co.uk/ontology/admingeo/UnitaryAuthority,Scotland,http://data.ordnancesurvey.co.uk/id/7000000000041429,Scotland,http://data.ordnancesurvey.co.uk/id/country/scotland,,,
HS85TD,http://data.ordnancesurvey.co.uk/id/postcodeunit/HS85TD,HS8 5TD,,,,other,Postcode,74191.353,818137.773,3500,18000,,,,,,,Baghasdail,http://data.ordnancesurvey.co.uk/id/4000000074567013,http://www.ordnancesurvey.co.uk/xml/codelists/localtype.xml#hamlet,,,,Na h-Eileanan an Iar,http://data.ordnancesurvey.co.uk/id/7000000000030022,http://data.ordnancesurvey.co.uk/ontology/admingeo/UnitaryAuthority,Scotland,http://data.ordnancesurvey.co.uk/id/7000000000041429,Scotland,http://data.ordnancesurvey.co.uk/id/country/scotland,,,
HS95YR,http://data.ordnancesurvey.co.uk/id/postcodeunit/HS95YR,HS9 5YR,,,,other,Postcode,70418.086,806699.357,3500,18000,,,,,,,Eòlaigearraidh / Eoligarry,http://data.ordnancesurvey.co.uk/id/4000000074572716,http://www.ordnancesurvey.co.uk/xml/codelists/localtype.xml#village,,,,Na h-Eileanan an Iar,http://data.ordnancesurvey.co.uk/id/7000000000030022,http://data.ordnancesurvey.co.uk/ontology/admingeo/UnitaryAuthority,Scotland,http://data.ordnancesurvey.co.uk/id/7000000000041429,Scotland,http://data.ordnancesurvey.co.uk/id/country/scotland,,,
HS85TL,http://data.ordnancesurvey.co.uk/id/postcodeunit/HS85TL,HS8 5TL,,,,other,Postcode,79145.825,819500.000,3500,18000,,,,,,,Loch Baghasdail / Lochboisdale,http://data.ordnancesurvey.co.uk/id/4000000074337732,http://www.ordnancesurvey.co.uk/xml/codelists/localtype.xml#village,,,,Na h-Eileanan an Iar,http://data.ordnancesurvey.co.uk/id/7000000000030022,http://data.ordnancesurvey.co.uk/ontology/admingeo/UnitaryAuthority,Scotland,http://data.ordnancesurvey.co.uk/id/7000000000041429,Scotland,http://data.ordnancesurvey.co.uk/id/country/scotland,,,
HS85TR,http://data.ordnancesurvey.co.uk/id/postcodeunit/HS85TR,HS8 5TR,,,,other,Postcode,74737.400,814821.400,3500,18000,,,,,,,Cille Bhrìghde / West Kilbride,http://data.ordnancesurvey.co.uk/id/4000000074337690,http://www.ordnancesurvey.co.uk/xml/codelists/localtype.xml#otherSettlement,,,,Na h-Eileanan an Iar,http://data.ordnancesurvey.co.uk/id/7000000000030022,http://data.ordnancesurvey.co.uk/ontology/admingeo/UnitaryAuthority,Scotland,http://data.ordnancesurvey.co.uk/id/7000000000041429,Scotland,http://data.ordnancesurvey.co.uk/id/country/scotland,,,
HS85UB,http://data.ordnancesurvey.co.uk/id/postcodeunit/HS85UB,HS8 5UB,,,,other,Postcode,77681.696,817775.457,3500,18000,,,,,,,,,,,,,Na h-Eileanan an Iar,http://data.ordnancesurvey.co.uk/id/7000000000030022,http://data.ordnancesurvey.co.uk/ontology/admingeo/UnitaryAuthority,Scotland,http://data.ordnancesurvey.co.uk/id/7000000000041429,Scotland,http://data.ordnancesurvey.co.uk/id/country/scotland,,,
HS95YB,http://data.ordnancesurvey.co.uk/id/postcodeunit/HS95YB,HS9 5YB,,,,other,Postcode,70787.246,804278.754,3500,18000,,,,,,,Àird Mhòr / Ardmhor,http://data.ordnancesurvey.co.uk/id/4000000074566368,http://www.ordnancesurvey.co.uk/xml/codelists/localtype.xml#otherSettlement,,,,Na h-Eileanan an Iar,http://data.ordnancesurvey.co.uk/id/7000000000030022,http://data.ordnancesurvey.co.uk/ontology/admingeo/UnitaryAuthority,Scotland,http://data.ordnancesurvey.co.uk/id/7000000000041429,Scotland,http://data.ordnancesurvey.co.uk/id/country/scotland,,,
HS95UY,http://data.ordnancesurvey.co.uk/id/postcodeunit/HS95UY,HS9 5UY,,,,other,Postcode,72098.100,802274.128,3500,18000,,,,,,,,,,,,,Na h-Eileanan an Iar,http://data.ordnancesurvey.co.uk/id/7000000000030022,http://data.ordnancesurvey.co.uk/ontology/admingeo/UnitaryAuthority,Scotland,http://data.ordnancesurvey.co.uk/id/7000000000041429,Scotland,http://data.ordnancesurvey.co.uk/id/country/scotland,,,
HS95XU,http://data.ordnancesurvey.co.uk/id/postcodeunit/HS95XU,HS9 5XU,,,,other,Postcode,67221.682,803611.106,3500,18000,,,,,,,Grithean,http://data.ordnancesurvey.co.uk/id/4000000074566370,http://www.ordnancesurvey.co.uk/xml/codelists/localtype.xml#otherSettlement,,,,Na h-Eileanan an Iar,http://data.ordnancesurvey.co.uk/id/7000000000030022,http://data.ordnancesurvey.co.uk/ontology/admingeo/UnitaryAuthority,Scotland,http://data.ordnancesurvey.co.uk/id/7000000000041429,Scotland,http://data.ordnancesurvey.co.uk/id/country/scotland,,,
HS85TF,http://data.ordnancesurvey.co.uk/id/postcodeunit/HS85TF,HS8 5TF,,,,other,Postcode,75639.800,816932.100,3500,18000,,,,,,,Leth Meadhanach,http://data.ordnancesurvey.co.uk/id/4000000074566040,http://www.ordnancesurvey.co.uk/xml/codelists/localtype.xml#otherSettlement,,,,Na h-Eileanan an Iar,http://data.ordnancesurvey.co.uk/id/7000000000030022,http://data.ordnancesurvey.co.uk/ontology/admingeo/UnitaryAuthority,Scotland,http://data.ordnancesurvey.co.uk/id/7000000000041429,Scotland,http://data.ordnancesurvey.co.uk/id/country/scotland,,,
HS85JP,http://data.ordnancesurvey.co.uk/id/postcodeunit/HS85JP,HS8 5JP,,,,other,Postcode,79124.862,809821.675,3500,18000,,,,,,,,,,,,,Na h-Eileanan an Iar,http://data.ordnancesurvey.co.uk/id/7000000000030022,http://data.ordnancesurvey.co.uk/ontology/admingeo/UnitaryAuthority,Scotland,http://data.ordnancesurvey.co.uk/id/7000000000041429,Scotland,http://data.ordnancesurvey.co.uk/id/country/scotland,,,
HS85JL,http://data.ordnancesurvey.co.uk/id/postcodeunit/HS85JL,HS8 5JL,,,,other,Postcode,78582.083,811501.208,3500,18000,,,,,,,,,,,,,Na h-Eileanan an Iar,http://data.ordnancesurvey.co.uk/id/7000000000030022,http://data.ordnancesurvey.co.uk/ontology/admingeo/UnitaryAuthority,Scotland,http://data.ordnancesurvey.co.uk/id/7000000000041429,Scotland,http://data.ordnancesurvey.co.uk/id/country/scotland,,,
osgb4000000003423806,http://data.ordnancesurvey.co.uk/id/osgb4000000003423806,B888,,,,transportNetwork,Numbered Road,75491.000,818000.000,45000,250000,74595.000,814412.007,75776.000,821379.000,HS8,http://data.ordnancesurvey.co.uk/id/postcodedistrict/HS8,,,,,,,Na h-Eileanan an Iar,http://data.ordnancesurvey.co.uk/id/7000000000030022,http://data.ordnancesurvey.co.uk/ontology/admingeo/UnitaryAuthority,Scotland,http://data.ordnancesurvey.co.uk/id/7000000000041429,Scotland,http://data.ordnancesurvey.co.uk/id/country/scotland,,,
osgb4000000003423782,http://data.ordnancesurvey.co.uk/id/osgb4000000003423782,Cuithir,,,,transportNetwork,Named Road,67186.000,803362.000,1000,20000,67168.000,803337.555,67192.168,803392.000,HS9,http://data.ordnancesurvey.co.uk/id/postcodedistrict/HS9,Cuidhir,http://data.ordnancesurvey.co.uk/id/4000000074566369,http://www.ordnancesurvey.co.uk/xml/codelists/localtype.xml#hamlet,,,,Na h-Eileanan an Iar,http://data.ordnancesurvey.co.uk/id/7000000000030022,http://data.ordnancesurvey.co.uk/ontology/admingeo/UnitaryAuthority,Scotland,http://data.ordnancesurvey.co.uk/id/7000000000041429,Scotland,http://data.ordnancesurvey.co.uk/id/country/scotland,,,
osgb4000000003423784,http://data.ordnancesurvey.co.uk/id/osgb4000000003423784,Kenneth Terrace,,,,transportNetwork,Named Road,79191.000,819523.000,1000,20000,79157.000,819484.000,79218.000,819533.000,HS8,http://data.ordnancesurvey.co.uk/id/postcodedistrict/HS8,Loch Baghasdail / Lochboisdale,http://data.ordnancesurvey.co.uk/id/4000000074337732,http://www.ordnancesurvey.co.uk/xml/codelists/localtype.xml#village,,,,Na h-Eileanan an Iar,http://data.ordnancesurvey.co.uk/id/7000000000030022,http://data.ordnancesurvey.co.uk/ontology/admingeo/UnitaryAuthority,Scotland,http://data.ordnancesurvey.co.uk/id/7000000000041429,Scotland,http://data.ordnancesurvey.co.uk/id/country/scotland,,,
osgb4000000003423790,http://data.ordnancesurvey.co.uk/id/osgb4000000003423790,Braehead,,,,transportNetwork,Named Road,79039.000,819572.000,1000,20000,79039.000,819572.000,79051.524,819595.121,HS8,http://data.ordnancesurvey.co.uk/id/postcodedistrict/HS8,Loch Baghasdail / Lochboisdale,http://data.ordnancesurvey.co.uk/id/4000000074337732,http://www.ordnancesurvey.co.uk/xml/codelists/localtype.xml#village,,,,Na h-Eileanan an Iar,http://data.ordnancesurvey.co.uk/id/7000000000030022,http://data.ordnancesurvey.co.uk/ontology/admingeo/UnitaryAuthority,Scotland,http://data.ordnancesurvey.co.uk/id/7000000000041429,Scotland,http://data.ordnancesurvey.co.uk/id/country/scotland,,,
osgb4000000003423957,http://data.ordnancesurvey.co.uk/id/osgb4000000003423957,Calabhaigh,,,,transportNetwork,Named Road,79310.193,819366.443,1000,20000,79298.859,819346.102,79311.193,819388.283,HS8,http://data.ordnancesurvey.co.uk/id/postcodedistrict/HS8,Loch Baghasdail / Lochboisdale,http://data.ordnancesurvey.co.uk/id/4000000074337732,http://www.ordnancesurvey.co.uk/xml/codelists/localtype.xml#village,,,,Na h-Eileanan an Iar,http://data.ordnancesurvey.co.uk/id/7000000000030022,http://data.ordnancesurvey.co.uk/ontology/admingeo/UnitaryAuthority,Scotland,http://data.ordnancesurvey.co.uk/id/7000000000041429,Scotland,http://data.ordnancesurvey.co.uk/id/country/scotland,,,
osgb4000000003423776,http://data.ordnancesurvey.co.uk/id/osgb4000000003423776,St Michael's Drive,,,,transportNetwork,Named Road,78662.357,811810.235,1000,20000,78583.365,811808.035,78679.357,811859.087,HS8,http://data.ordnancesurvey.co.uk/id/postcodedistrict/HS8,Rubha Ban,http://data.ordnancesurvey.co.uk/id/4000000074337681,http://www.ordnancesurvey.co.uk/xml/codelists/localtype.xml#village,,,,Na h-Eileanan an Iar,http://data.ordnancesurvey.co.uk/id/7000000000030022,http://data.ordnancesurvey.co.uk/ontology/admingeo/UnitaryAuthority,Scotland,http://data.ordnancesurvey.co.uk/id/7000000000041429,Scotland,http://data.ordnancesurvey.co.uk/id/country/scotland,,,
osgb4000000003423956,http://data.ordnancesurvey.co.uk/id/osgb4000000003423956,Slighe Choinnich,,,,transportNetwork,Named Road,79102.000,819607.000,1000,20000,78998.000,819523.000,79191.000,819633.000,HS8,http://data.ordnancesurvey.co.uk/id/postcodedistrict/HS8,Loch Baghasdail / Lochboisdale,http://data.ordnancesurvey.co.uk/id/4000000074337732,http://www.ordnancesurvey.co.uk/xml/codelists/localtype.xml#village,,,,Na h-Eileanan an Iar,http://data.ordnancesurvey.co.uk/id/7000000000030022,http://data.ordnancesurvey.co.uk/ontology/admingeo/UnitaryAuthority,Scotland,http://data.ordnancesurvey.co.uk/id/7000000000041429,Scotland,http://data.ordnancesurvey.co.uk/id/country/scotland,,,
HS85TX,http://data.ordnancesurvey.co.uk/id/postcodeunit/HS85TX,HS8 5TX,,,,other,Postcode,74914.640,816493.556,3500,18000,,,,,,,Geàrraidh na Mònadh,http://data.ordnancesurvey.co.uk/id/4000000074542465,http://www.ordnancesurvey.co.uk/xml/codelists/localtype.xml#village,,,,Na h-Eileanan an Iar,http://data.ordnancesurvey.co.uk/id/7000000000030022,http://data.ordnancesurvey.co.uk/ontology/admingeo/UnitaryAuthority,Scotland,http://data.ordnancesurvey.co.uk/id/7000000000041429,Scotland,http://data.ordnancesurvey.co.uk/id/country/scotland,,,
