osgb4000000003452417,http://data.ordnancesurvey.co.uk/id/osgb4000000003452417,Temperance Brae,,,,transportNetwork,Named Road,181461.000,853780.000,1000,20000,181426.529,853739.888,181466.417,853794.110,IV54,http://data.ordnancesurvey.co.uk/id/postcodedistrict/IV54,Shieldaig / Sildeag,http://data.ordnancesurvey.co.uk/id/4000000074570990,http://www.ordnancesurvey.co.uk/xml/codelists/localtype.xml#village,,,,Highland,http://data.ordnancesurvey.co.uk/id/7000000000029638,http://data.ordnancesurvey.co.uk/ontology/admingeo/UnitaryAuthority,Scotland,http://data.ordnancesurvey.co.uk/id/7000000000041429,Scotland,http://data.ordnancesurvey.co.uk/id/country/scotland,,,
osgb4000000003445788,http://data.ordnancesurvey.co.uk/id/osgb4000000003445788,Mary Street,,,,transportNetwork,Named Road,181620.000,854272.000,3000,20000,181485.000,854073.000,181627.000,854513.000,IV54,http://data.ordnancesurvey.co.uk/id/postcodedistrict/IV54,Shieldaig / Sildeag,http://data.ordnancesurvey.co.uk/id/4000000074570990,http://www.ordnancesurvey.co.uk/xml/codelists/localtype.xml#village,,,,Highland,http://data.ordnancesurvey.co.uk/id/7000000000029638,http://data.ordnancesurvey.co.uk/ontology/admingeo/UnitaryAuthority,Scotland,http://data.ordnancesurvey.co.uk/id/7000000000041429,Scotland,http://data.ordnancesurvey.co.uk/id/country/scotland,,,
osgb4000000003452418,http://data.ordnancesurvey.co.uk/id/osgb4000000003452418,Baile Shuas,,,,transportNetwork,Named Road,181884.929,854095.310,1000,20000,181843.965,854067.924,181923.906,854134.010,IV54,http://data.ordnancesurvey.co.uk/id/postcodedistrict/IV54,Shieldaig / Sildeag,http://data.ordnancesurvey.co.uk/id/4000000074570990,http://www.ordnancesurvey.co.uk/xml/codelists/localtype.xml#village,,,,Highland,http://data.ordnancesurvey.co.uk/id/7000000000029638,http://data.ordnancesurvey.co.uk/ontology/admingeo/UnitaryAuthority,Scotland,http://data.ordnancesurvey.co.uk/id/7000000000041429,Scotland,http://data.ordnancesurvey.co.uk/id/country/scotland,,,
osgb4000000003446361,http://data.ordnancesurvey.co.uk/id/osgb4000000003446361,Darroch Park,,,,transportNetwork,Named Road,190273.323,855850.322,1000,20000,190237.763,855819.169,190319.590,855862.813,IV22,http://data.ordnancesurvey.co.uk/id/postcodedistrict/IV22,Torridon,http://data.ordnancesurvey.co.uk/id/4000000074570989,http://www.ordnancesurvey.co.uk/xml/codelists/localtype.xml#village,,,,Highland,http://data.ordnancesurvey.co.uk/id/7000000000029638,http://data.ordnancesurvey.co.uk/ontology/admingeo/UnitaryAuthority,Scotland,http://data.ordnancesurvey.co.uk/id/7000000000041429,Scotland,http://data.ordnancesurvey.co.uk/id/country/scotland,,,
osgb4000000003446177,http://data.ordnancesurvey.co.uk/id/osgb4000000003446177,A896,,,,transportNetwork,Numbered Road,190131.000,854718.000,146000,1000000,181605.000,839487.000,202732.000,861978.000,IV22,http://data.ordnancesurvey.co.uk/id/postcodedistrict/IV22,,,,,,,Highland,http://data.ordnancesurvey.co.uk/id/7000000000029638,http://data.ordnancesurvey.co.uk/ontology/admingeo/UnitaryAuthority,Scotland,http://data.ordnancesurvey.co.uk/id/7000000000041429,Scotland,http://data.ordnancesurvey.co.uk/id/country/scotland,,,
osgb4000000003445922,http://data.ordnancesurvey.co.uk/id/osgb4000000003445922,Kirkton Avenue,,,,transportNetwork,Named Road,190968.000,840354.000,1000,20000,190962.949,840290.712,190983.289,840404.000,IV54,http://data.ordnancesurvey.co.uk/id/postcodedistrict/IV54,Lochcarron,http://data.ordnancesurvey.co.uk/id/4000000074573049,http://www.ordnancesurvey.co.uk/xml/codelists/localtype.xml#village,,,,Highland,http://data.ordnancesurvey.co.uk/id/7000000000029638,http://data.ordnancesurvey.co.uk/ontology/admingeo/UnitaryAuthority,Scotland,http://data.ordnancesurvey.co.uk/id/7000000000041429,Scotland,http://data.ordnancesurvey.co.uk/id/country/scotland,,,
IV222EZ,http://data.ordnancesurvey.co.uk/id/postcodeunit/IV222EZ,IV22 2EZ,,,,other,Postcode,189861.586,856195.335,3500,18000,,,,,,,Torridon,http://data.ordnancesurvey.co.uk/id/4000000074570989,http://www.ordnancesurvey.co.uk/xml/codelists/localtype.xml#village,,,,Highland,http://data.ordnancesurvey.co.uk/id/7000000000029638,http://data.ordnancesurvey.co.uk/ontology/admingeo/UnitaryAuthority,Scotland,http://data.ordnancesurvey.co.uk/id/7000000000041429,Scotland,http://data.ordnancesurvey.co.uk/id/country/scotland,,,
IV548UF,http://data.ordnancesurvey.co.uk/id/postcodeunit/IV548UF,IV54 8UF,,,,other,Postcode,191067.700,840458.700,3500,18000,,,,,,,Lochcarron,http://data.ordnancesurvey.co.uk/id/4000000074573049,http://www.ordnancesurvey.co.uk/xml/codelists/localtype.xml#village,,,,Highland,http://data.ordnancesurvey.co.uk/id/7000000000029638,http://data.ordnancesurvey.co.uk/ontology/admingeo/UnitaryAuthority,Scotland,http://data.ordnancesurvey.co.uk/id/7000000000041429,Scotland,http://data.ordnancesurvey.co.uk/id/country/scotland,,,
osgb4000000074570989,http://data.ordnancesurvey.co.uk/id/osgb4000000074570989,Torridon,,,,populatedPlace,Village,190237.770,855819.170,11000,250000,189373.937,854940.145,190687.754,856634.530,IV22,http://data.ordnancesurvey.co.uk/id/postcodedistrict/IV22,,,,,,,Highland,http://data.ordnancesurvey.co.uk/id/7000000000029638,http://data.ordnancesurvey.co.uk/ontology/admingeo/UnitaryAuthority,Scotland,http://data.ordnancesurvey.co.uk/id/7000000000041429,Scotland,http://data.ordnancesurvey.co.uk/id/country/scotland,,http://dbpedia.org/resource/Torridon,http://sws.geonames.org/6639625
osgb4000000003445923,http://data.ordnancesurvey.co.uk/id/osgb4000000003445923,Kirkton Way,,,,transportNetwork,Named Road,190995.194,840438.827,1000,20000,190995.000,840405.000,191027.176,840479.433,IV54,http://data.ordnancesurvey.co.uk/id/postcodedistrict/IV54,Lochcarron,http://data.ordnancesurvey.co.uk/id/4000000074573049,http://www.ordnancesurvey.co.uk/xml/codelists/localtype.xml#village,,,,Highland,http://data.ordnancesurvey.co.uk/id/7000000000029638,http://data.ordnancesurvey.co.uk/ontology/admingeo/UnitaryAuthority,Scotland,http://data.ordnancesurvey.co.uk/id/7000000000041429,Scotland,http://data.ordnancesurvey.co.uk/id/country/scotland,,,
